it,00_0,01_0,10_0,11_0,00_1,01_1,10_1,11_1
1767,0.000105327,-4.1211e-07,-4.1211e-07,0.000105482,0.00010651,-1.26597e-06,-1.26597e-06,0.00010598
1768,0.000105105,1.17586e-06,1.17586e-06,0.000106292,0.000107433,-1.51377e-06,-1.51377e-06,0.000105015
1769,0.000104605,-1.63675e-07,-1.63675e-07,0.00010604,0.000105423,1.55005e-07,1.55005e-07,0.000103913
1770,0.000106531,2.44206e-08,2.44206e-08,0.000106364,0.00010638,-1.10108e-06,-1.10108e-06,0.000105693
1771,0.000107154,8.40186e-07,8.40186e-07,0.000104548,0.000106189,1.1814e-06,1.1814e-06,0.00010575
1772,0.000104865,-1.12085e-07,-1.12085e-07,0.000105956,0.000107988,1.64152e-06,1.64152e-06,0.000105138
1773,0.000104926,3.26302e-06,3.26302e-06,0.000106419,0.000105474,-1.37347e-07,-1.37347e-07,0.000104623
1774,0.000105574,-6.80766e-07,-6.80766e-07,0.000106861,0.000107932,-2.66448e-07,-2.66448e-07,0.000105788
1775,0.00010728,2.54063e-06,2.54063e-06,0.000106923,0.000106579,5.49786e-07,5.49786e-07,0.000106741
1776,0.000104765,-1.52128e-06,-1.52128e-06,0.000106155,0.000106394,-5.58126e-07,-5.58126e-07,0.000105679
1777,0.000104847,-5.89093e-07,-5.89093e-07,0.000108056,0.000107882,8.25198e-07,8.25198e-07,0.000105498
1778,0.000105891,-3.06801e-07,-3.06801e-07,0.00010293,0.000108122,-2.31889e-07,-2.31889e-07,0.000102931
1779,0.000104507,4.9896e-07,4.9896e-07,0.000105747,0.000104868,5.17345e-07,5.17345e-07,0.000105126
1780,0.000103801,-3.97176e-07,-3.97176e-07,0.000108184,0.00011011,-1.50081e-06,-1.50081e-06,0.000106345
1781,0.00010335,-9.36709e-07,-9.36709e-07,0.000107781,0.000103629,-5.43002e-07,-5.43002e-07,0.000106879
1782,0.000105684,-1.37206e-06,-1.37206e-06,0.000108736,0.000107497,-1.32893e-06,-1.32893e-06,0.000105936
1783,0.000102667,-1.60192e-06,-1.60192e-06,0.000105288,0.00010759,-1.19893e-06,-1.19893e-06,0.000107071
1784,0.000105302,-2.07786e-06,-2.07786e-06,0.000108404,0.000108069,5.31779e-07,5.31779e-07,0.000105835
1785,0.000106159,-1.61832e-07,-1.61832e-07,0.000106568,0.000104773,-9.69256e-07,-9.69256e-07,0.000107042
1786,0.000106901,-1.97176e-06,-1.97176e-06,0.000105821,0.000106757,1.41407e-06,1.41407e-06,0.000104988
1787,0.00010699,-7.23568e-07,-7.23568e-07,0.000104948,0.000105541,-8.28517e-09,-8.28517e-09,0.00010524
1788,0.000105369,-5.55008e-07,-5.55008e-07,0.000104553,0.000105064,5.83116e-07,5.83116e-07,0.000104998
1789,0.000105282,-1.29221e-06,-1.29221e-06,0.000106096,0.000108744,-2.77971e-07,-2.77971e-07,0.000107302
1790,0.000105605,6.85192e-07,6.85192e-07,0.000111442,0.000107746,5.40979e-07,5.40979e-07,0.000106764
1791,0.000101693,-1.03183e-06,-1.03183e-06,0.000105641,0.000109816,1.65664e-06,1.65664e-06,0.000104063
1792,0.000104332,-3.73449e-08,-3.73449e-08,0.000106987,0.000105478,-6.6965e-07,-6.6965e-07,0.000105508
1793,0.000104843,-1.0539e-06,-1.0539e-06,0.000104139,0.000108784,-6.02651e-07,-6.02651e-07,0.000104652
1794,0.000104231,2.3576e-07,2.3576e-07,0.00010655,0.000107978,-5.78359e-08,-5.78359e-08,0.000104271
1795,0.000104569,-1.73669e-06,-1.73669e-06,0.000108602,0.000104662,-6.16462e-07,-6.16462e-07,0.00010746
1796,0.000102778,-8.6325e-07,-8.6325e-07,0.000104675,0.000111805,8.55352e-07,8.55352e-07,0.000105695
1797,0.000104706,5.31706e-07,5.31706e-07,0.000107549,0.000107704,5.5254e-07,5.5254e-07,0.000103735
1798,0.00010651,-8.18753e-08,-8.18753e-08,0.000105492,0.00010688,1.73019e-06,1.73019e-06,0.000106932
1799,0.000104729,1.04448e-06,1.04448e-06,0.000105341,0.000105653,1.92496e-06,1.92496e-06,0.000105045
1800,0.000106133,-3.37543e-07,-3.37543e-07,0.000104534,0.000105439,-1.32116e-06,-1.32116e-06,0.000105566
1801,0.000106128,1.23818e-07,1.23818e-07,0.000103238,0.000105986,1.00382e-07,1.00382e-07,0.000104356
1802,0.000105518,-1.69559e-06,-1.69559e-06,0.000108465,0.000107731,1.68127e-06,1.68127e-06,0.000108744
1803,0.000106043,1.72562e-07,1.72562e-07,0.000105472,0.000107984,-1.241e-07,-1.241e-07,0.000107379
1804,0.000103184,-2.95105e-07,-2.95105e-07,0.000105695,0.000105265,3.2992e-08,3.2992e-08,0.000104964
1805,0.000104679,-2.71254e-06,-2.71254e-06,0.00010795,0.000107032,-2.09522e-07,-2.09522e-07,0.000105273
1806,0.000102695,1.93852e-07,1.93852e-07,0.000106293,0.000105445,-1.99168e-07,-1.99168e-07,0.000103869
1807,0.000104189,9.1631e-07,9.1631e-07,0.000104471,0.000104718,2.54019e-07,2.54019e-07,0.000104677
1808,0.000105698,-1.42784e-06,-1.42784e-06,0.000107267,0.000104409,-1.49587e-06,-1.49587e-06,0.000106297
1809,0.000103953,-3.07072e-06,-3.07072e-06,0.00010644,0.000106357,-7.92592e-07,-7.92592e-07,0.000104718
1810,0.000104435,-1.84013e-08,-1.84013e-08,0.000104878,0.000107649,7.51219e-10,7.51219e-10,0.000105359
1811,0.000107242,-9.76884e-08,-9.76884e-08,0.00010489,0.000105469,-1.06901e-06,-1.06901e-06,0.0001021
1812,0.000105297,1.92175e-06,1.92175e-06,0.000108034,0.000107061,8.74068e-07,8.74068e-07,0.000106511
1813,0.000107928,-4.69003e-07,-4.69003e-07,0.00010636,0.000104117,-4.66129e-07,-4.66129e-07,0.000103794
1814,0.000107046,-2.17445e-06,-2.17445e-06,0.000105881,0.000107435,3.24209e-07,3.24209e-07,0.000106802
1815,0.000103784,-2.02344e-06,-2.02344e-06,0.000107728,0.000107415,8.86605e-07,8.86605e-07,0.000108231
1816,0.000105504,1.50796e-06,1.50796e-06,0.000108004,0.000109017,-8.83183e-07,-8.83183e-07,0.000106307
1817,0.000102922,9.19144e-07,9.19144e-07,0.000107419,0.000106791,-1.30626e-06,-1.30626e-06,0.000105226
1818,0.000103837,1.88282e-06,1.88282e-06,0.000103922,0.000103367,1.52529e-06,1.52529e-06,0.000108083
1819,0.000103379,5.72882e-07,5.72882e-07,0.000104489,0.000104836,-5.11326e-07,-5.11326e-07,0.000105669
1820,0.000101117,-2.0207e-06,-2.0207e-06,0.000106939,0.00010685,3.56986e-07,3.56986e-07,0.000108159
1821,0.000108529,1.64043e-06,1.64043e-06,0.000106948,0.000107625,6.20299e-07,6.20299e-07,0.000110374
1822,0.00010638,-8.43699e-07,-8.43699e-07,0.000105312,0.000105791,-2.5383e-07,-2.5383e-07,0.000108888
1823,0.000106042,-2.8085e-07,-2.8085e-07,0.000105769,0.000106401,6.79199e-07,6.79199e-07,0.00010619
1824,0.000107937,5.27081e-07,5.27081e-07,0.000107295,0.000107117,-1.14757e-06,-1.14757e-06,0.000107244
1825,0.000103298,-5.86002e-07,-5.86002e-07,0.000107275,0.000108799,-9.74862e-08,-9.74862e-08,0.000106996
1826,0.000106479,2.81096e-06,2.81096e-06,0.000105074,0.000104827,1.92999e-07,1.92999e-07,0.00010482
1827,0.000103338,1.72536e-07,1.72536e-07,0.000107248,0.000106147,-1.40217e-06,-1.40217e-06,0.00010474
1828,0.000106171,-1.48058e-06,-1.48058e-06,0.000106406,0.000103654,-2.03029e-06,-2.03029e-06,0.000107037
1829,0.000106121,-9.23578e-07,-9.23578e-07,0.000106206,0.000107508,2.55646e-07,2.55646e-07,0.000107346
1830,0.000105679,3.26556e-07,3.26556e-07,0.00010719,0.000105728,-6.16187e-07,-6.16187e-07,0.000106779
1831,0.000106843,5.0475e-08,5.0475e-08,0.000105987,0.00010598,-9.82242e-08,-9.82242e-08,0.000104595
1832,0.000105813,-1.37788e-07,-1.37788e-07,0.00010666,0.000106706,4.65459e-07,4.65459e-07,0.00010432
1833,0.000106197,-9.12012e-07,-9.12012e-07,0.000106833,0.000106299,-1.29142e-06,-1.29142e-06,0.000107426
1834,0.000106531,-1.13907e-06,-1.13907e-06,0.000106754,0.000109638,-1.47542e-06,-1.47542e-06,0.000104383
1835,0.000105217,4.50057e-08,4.50057e-08,0.000108601,0.000104319,-1.91256e-07,-1.91256e-07,0.000107639
1836,0.00010664,1.58689e-06,1.58689e-06,0.000104503,0.000106147,-1.53782e-06,-1.53782e-06,0.000108205
1837,0.000105003,1.1322e-06,1.1322e-06,0.000107557,0.000106797,7.55505e-08,7.55505e-08,0.000104362
1838,0.000106978,6.22139e-08,6.22139e-08,0.000104231,0.000105127,1.29028e-06,1.29028e-06,0.000105061
1839,0.000106726,5.94087e-08,5.94087e-08,0.000104493,0.000108762,-1.90284e-06,-1.90284e-06,0.000105908
1840,0.000106618,-2.83554e-07,-2.83554e-07,0.000106061,0.000108578,4.94088e-07,4.94088e-07,0.000109603
1841,0.000105087,7.05002e-07,7.05002e-07,0.000109795,0.00010499,4.94144e-07,4.94144e-07,0.00010626
1842,0.000103795,1.65525e-07,1.65525e-07,0.000106509,0.000107616,-5.16906e-08,-5.16906e-08,0.00010776
1843,0.000105193,2.59194e-07,2.59194e-07,0.000105598,0.000109867,2.65417e-06,2.65417e-06,0.000106625
1844,0.000102947,1.13482e-06,1.13482e-06,0.00010351,0.000104301,-8.65579e-07,-8.65579e-07,0.000109156
1845,0.000107111,-4.57402e-07,-4.57402e-07,0.000107714,0.000108787,5.47394e-07,5.47394e-07,0.000108389
1846,0.000107059,-1.45319e-06,-1.45319e-06,0.000105584,0.000107022,-3.77019e-07,-3.77019e-07,0.000106171
1847,0.000106226,8.83611e-07,8.83611e-07,0.000106776,0.000106641,3.99727e-07,3.99727e-07,0.000108318
1848,0.000104604,1.79055e-06,1.79055e-06,0.000108632,0.000106649,7.66075e-07,7.66075e-07,0.000106067
1849,0.000105449,8.59066e-07,8.59066e-07,0.000106625,0.000106062,1.86797e-08,1.86797e-08,0.000104616
1850,0.000106508,3.89938e-07,3.89938e-07,0.000106925,0.000108417,-3.72731e-07,-3.72731e-07,0.000107069
1851,0.000105164,-1.28094e-06,-1.28094e-06,0.000104962,0.000104951,3.7791e-07,3.7791e-07,0.000106724
1852,0.000106761,5.71972e-08,5.71972e-08,0.000104922,0.000105325,-6.01963e-07,-6.01963e-07,0.000105369
1853,0.000102524,-7.5562e-07,-7.5562e-07,0.000106047,0.000107688,1.12087e-06,1.12087e-06,0.000106114
1854,0.000104292,-5.73659e-08,-5.73659e-08,0.000107795,0.000108045,5.93574e-07,5.93574e-07,0.000107073
1855,0.000107566,6.23311e-07,6.23311e-07,0.000105095,0.000108003,1.49147e-06,1.49147e-06,0.000107527
1856,0.000105339,4.28462e-07,4.28462e-07,0.000107544,0.000105688,-5.20102e-07,-5.20102e-07,0.000108824
1857,0.000102781,1.61302e-06,1.61302e-06,0.000107512,0.000108787,-1.36432e-06,-1.36432e-06,0.000104396
1858,0.000103554,-1.26894e-07,-1.26894e-07,0.000105905,0.00010761,-9.79785e-07,-9.79785e-07,0.000106476
1859,0.000107058,-8.75542e-07,-8.75542e-07,0.00010782,0.000106307,-1.25126e-07,-1.25126e-07,0.000105398
1860,0.000106577,6.36357e-07,6.36357e-07,0.000105307,0.000108947,-5.96254e-07,-5.96254e-07,0.000104023
1861,0.000105058,-4.16876e-07,-4.16876e-07,0.000106916,0.00010736,-8.21473e-07,-8.21473e-07,0.000106209
1862,0.00010484,8.4928e-07,8.4928e-07,0.000106299,0.000106857,-8.20013e-07,-8.20013e-07,0.000107762
1863,0.000104992,2.91771e-07,2.91771e-07,0.000106803,0.000108553,1.2014e-06,1.2014e-06,0.000104447
1864,0.000102686,7.90195e-07,7.90195e-07,0.000107471,0.000104973,-3.66744e-07,-3.66744e-07,0.000108413
1865,0.000103166,-5.6992e-08,-5.6992e-08,0.00010972,0.00010937,-5.17683e-07,-5.17683e-07,0.000104915
1866,0.000105506,-4.14338e-08,-4.14338e-08,0.000105341,0.000107899,-2.60523e-08,-2.60523e-08,0.000107664
1867,0.000106687,-7.42523e-07,-7.42523e-07,0.000109804,0.000106244,5.64463e-07,5.64463e-07,0.000106865
1868,0.000105073,-9.78004e-07,-9.78004e-07,0.000107415,0.00010622,-8.6225e-07,-8.6225e-07,0.000106173
1869,0.000105382,-1.41194e-06,-1.41194e-06,0.000105499,0.000105465,-4.75469e-07,-4.75469e-07,0.000108096
1870,0.000107004,1.2605e-06,1.2605e-06,0.000103324,0.000106037,9.82467e-07,9.82467e-07,0.000107881
1871,0.000103585,2.08359e-07,2.08359e-07,0.000107872,0.000107316,-2.03716e-06,-2.03716e-06,0.000105864
1872,0.000105313,-1.01239e-06,-1.01239e-06,0.00010739,0.000105853,5.74478e-07,5.74478e-07,0.000106146
1873,0.00010679,6.37832e-07,6.37832e-07,0.000105519,0.000106291,-5.95127e-07,-5.95127e-07,0.000104199
1874,0.000104262,-1.62319e-07,-1.62319e-07,0.000106247,0.000106738,-1.24376e-06,-1.24376e-06,0.000107116
1875,0.000102876,-1.0944e-06,-1.0944e-06,0.000105542,0.000106049,-2.08638e-07,-2.08638e-07,0.000106549
1876,0.000109199,-9.24709e-07,-9.24709e-07,0.00010619,0.000107955,5.82277e-07,5.82277e-07,0.000106735
1877,0.0001055,-1.01029e-06,-1.01029e-06,0.000103882,0.000107857,9.90809e-08,9.90809e-08,0.000107808
1878,0.000108394,9.10359e-07,9.10359e-07,0.000106423,0.000108184,6.92662e-07,6.92662e-07,0.000103529
1879,0.000104215,-1.72257e-06,-1.72257e-06,0.000106584,0.00010512,-1.73138e-06,-1.73138e-06,0.00010625
1880,0.000103168,1.37205e-06,1.37205e-06,0.000105801,0.000104911,2.93274e-07,2.93274e-07,0.000106811
1881,0.000104305,-1.00266e-06,-1.00266e-06,0.000107223,0.000106545,6.25127e-07,6.25127e-07,0.000107833
1882,0.00010784,-4.44663e-07,-4.44663e-07,0.000105718,0.000107171,-1.243e-06,-1.243e-06,0.0001074
1883,0.000105487,-1.12112e-06,-1.12112e-06,0.000107401,0.000105134,-1.50111e-06,-1.50111e-06,0.000107499
1884,0.000103394,-5.33624e-07,-5.33624e-07,0.000105741,0.000107512,-6.5599e-07,-6.5599e-07,0.00010502
1885,0.000106816,-1.34774e-06,-1.34774e-06,0.000104565,0.000104573,8.22747e-07,8.22747e-07,0.000104102
1886,0.000106045,1.64495e-07,1.64495e-07,0.00010744,0.000104244,-5.51815e-08,-5.51815e-08,0.000104881
1887,0.000106347,1.59584e-06,1.59584e-06,0.00010608,0.000109381,-1.53672e-06,-1.53672e-06,0.000105967
1888,0.000106536,3.82712e-07,3.82712e-07,0.000107016,0.000107329,-2.05033e-07,-2.05033e-07,0.000106912
1889,0.00010427,-8.32418e-07,-8.32418e-07,0.00010772,0.000106612,7.67368e-09,7.67368e-09,0.000104503
1890,0.000105013,5.8644e-07,5.8644e-07,0.000102831,0.000105683,3.37767e-08,3.37767e-08,0.000107906
1891,0.000104406,1.53694e-06,1.53694e-06,0.00010988,0.000108159,-2.14639e-06,-2.14639e-06,0.00010345
1892,0.000105971,-6.79745e-07,-6.79745e-07,0.000106909,0.000105247,1.95188e-07,1.95188e-07,0.000104452
1893,0.000104206,8.84578e-07,8.84578e-07,0.000103601,0.000106932,-7.65637e-07,-7.65637e-07,0.000109286
1894,0.000105059,-1.70433e-06,-1.70433e-06,0.000106068,0.000106962,-8.58227e-07,-8.58227e-07,0.000106603
1895,0.000105188,-1.71688e-06,-1.71688e-06,0.000105036,0.000109844,-1.08487e-06,-1.08487e-06,0.000109088
1896,0.000104679,-9.1637e-07,-9.1637e-07,0.000107974,0.000107068,4.99144e-08,4.99144e-08,0.000107659
1897,0.000103776,1.82504e-07,1.82504e-07,0.000104348,0.000105034,-3.91482e-07,-3.91482e-07,0.000103373
1898,0.000104686,-1.71271e-06,-1.71271e-06,0.000107106,0.000106334,2.39636e-06,2.39636e-06,0.000106109
1899,0.000104749,-1.90451e-06,-1.90451e-06,0.000105643,0.000106815,1.10851e-06,1.10851e-06,0.00010588
1900,0.000106265,3.59872e-07,3.59872e-07,0.000106441,0.000106203,-3.87862e-07,-3.87862e-07,0.000109673
1901,0.000105401,8.50814e-08,8.50814e-08,0.000105495,0.000108388,-5.84477e-07,-5.84477e-07,0.000106658
1902,0.000109244,-8.62843e-07,-8.62843e-07,0.000105408,0.00010627,-2.34659e-06,-2.34659e-06,0.000104209
1903,0.000105558,-2.60199e-06,-2.60199e-06,0.000105967,0.000109438,1.02479e-07,1.02479e-07,0.000106451
1904,0.000104237,1.38491e-06,1.38491e-06,0.000104979,0.000106104,-1.31861e-06,-1.31861e-06,0.000106819
1905,0.000106602,8.31011e-07,8.31011e-07,0.000104876,0.000108915,6.53139e-07,6.53139e-07,0.000106993
1906,0.000103535,7.54437e-07,7.54437e-07,0.000106379,0.00010759,5.30663e-07,5.30663e-07,0.000106749
1907,0.000105873,1.13034e-06,1.13034e-06,0.000104269,0.000108112,-2.48847e-07,-2.48847e-07,0.00010607
1908,0.00010506,-1.58635e-06,-1.58635e-06,0.00010558,0.000106613,-1.34133e-06,-1.34133e-06,0.000108755
1909,0.000108217,-1.3148e-06,-1.3148e-06,0.000108063,0.00010504,-7.56967e-07,-7.56967e-07,0.000106389
1910,0.000106547,-7.62832e-07,-7.62832e-07,0.000108387,0.000109066,-1.22264e-07,-1.22264e-07,0.000105908
1911,0.000105658,-1.3415e-07,-1.3415e-07,0.000106435,0.000106994,1.40352e-06,1.40352e-06,0.000107526
1912,0.000104732,-1.09649e-06,-1.09649e-06,0.000105974,0.000107783,1.84142e-06,1.84142e-06,0.000107325
1913,0.000105194,1.57424e-06,1.57424e-06,0.000107701,0.000108444,-1.29988e-06,-1.29988e-06,0.000105586
1914,0.000105579,-4.60485e-09,-4.60485e-09,0.000108199,0.000107077,-1.25284e-06,-1.25284e-06,0.000105151
1915,0.000104988,-4.03165e-08,-4.03165e-08,0.000106293,0.000104167,-3.36525e-07,-3.36525e-07,0.000107204
1916,0.000105903,-3.31622e-08,-3.31622e-08,0.000106047,0.000107332,3.9666e-07,3.9666e-07,0.000104095
1917,0.000104977,7.77333e-08,7.77333e-08,0.000106446,0.000107903,2.73187e-06,2.73187e-06,0.000104857
1918,0.000102287,5.62376e-07,5.62376e-07,0.00010742,0.000106189,-1.10608e-07,-1.10608e-07,0.000104483
1919,0.000104824,-4.28586e-07,-4.28586e-07,0.000104971,0.000107391,1.43003e-06,1.43003e-06,0.000105354
1920,0.000103393,-1.05864e-06,-1.05864e-06,0.000105551,0.000107722,-1.10539e-07,-1.10539e-07,0.000106655
1921,0.000105321,-1.58881e-07,-1.58881e-07,0.000104798,0.00010533,-9.76576e-07,-9.76576e-07,0.000106454
1922,0.000104518,5.78937e-07,5.78937e-07,0.000103472,0.000108456,-1.9277e-06,-1.9277e-06,0.000108437
1923,0.000106118,1.40496e-06,1.40496e-06,0.000105907,0.000106744,6.18747e-07,6.18747e-07,0.00010548
1924,0.000103458,1.37455e-06,1.37455e-06,0.000107576,0.000109087,-1.71521e-06,-1.71521e-06,0.000106309
1925,0.00010473,1.12214e-06,1.12214e-06,0.000109374,0.000109615,-2.1803e-07,-2.1803e-07,0.000107386
1926,0.00010442,-1.26634e-06,-1.26634e-06,0.000106456,0.000108504,7.21359e-08,7.21359e-08,0.0001065
1927,0.000105409,-7.93082e-07,-7.93082e-07,0.000105945,0.000106458,3.66295e-07,3.66295e-07,0.000103802
1928,0.000106432,-9.52857e-07,-9.52857e-07,0.000106865,0.000105812,1.86982e-07,1.86982e-07,0.000106504
1929,0.000107466,2.37251e-06,2.37251e-06,0.000107726,0.000104278,7.33788e-07,7.33788e-07,0.000106479
1930,0.000108324,1.2095e-06,1.2095e-06,0.000104267,0.000107685,9.30376e-07,9.30376e-07,0.000105884
1931,0.000104896,1.13239e-06,1.13239e-06,0.000107656,0.000106079,-2.3946e-07,-2.3946e-07,0.000105458
1932,0.000103849,5.90466e-07,5.90466e-07,0.000104564,0.000106513,-5.64391e-07,-5.64391e-07,0.000108688
1933,0.000103601,-6.47779e-07,-6.47779e-07,0.000106581,0.000105451,-8.32003e-07,-8.32003e-07,0.000105336
1934,0.000103435,-1.03692e-06,-1.03692e-06,0.000107572,0.000108268,-1.14254e-06,-1.14254e-06,0.000104912
1935,0.000105765,1.3992e-06,1.3992e-06,0.000106558,0.000109654,2.13795e-06,2.13795e-06,0.000107134
1936,0.000104803,5.16843e-07,5.16843e-07,0.000106078,0.000104706,-1.05899e-06,-1.05899e-06,0.000104565
1937,0.000104354,-7.2183e-07,-7.2183e-07,0.000106299,0.00010516,8.62012e-07,8.62012e-07,0.000107194
1938,0.000103532,-2.33998e-07,-2.33998e-07,0.000106422,0.000105355,-4.33451e-07,-4.33451e-07,0.000103306
1939,0.000107444,-6.66903e-08,-6.66903e-08,0.000107109,0.000105916,-5.14581e-07,-5.14581e-07,0.000105431
1940,0.00010621,1.48264e-06,1.48264e-06,0.000106294,0.000105014,-8.63832e-07,-8.63832e-07,0.000108559
1941,0.000106048,-8.21775e-07,-8.21775e-07,0.000106564,0.000107545,3.55939e-07,3.55939e-07,0.000106114
1942,0.000105662,-2.22634e-07,-2.22634e-07,0.000105009,0.000108281,-2.97704e-07,-2.97704e-07,0.000105185
1943,0.000104726,-6.26938e-07,-6.26938e-07,0.000105582,0.000109329,-1.53172e-06,-1.53172e-06,0.000106922
1944,0.000105592,-2.41829e-07,-2.41829e-07,0.000108509,0.000107689,-7.98269e-07,-7.98269e-07,0.00010692
1945,0.000105074,-8.9082e-07,-8.9082e-07,0.000101813,0.000107114,-3.99829e-07,-3.99829e-07,0.000105648
1946,0.000105374,1.474e-06,1.474e-06,0.000107238,0.000106475,-3.30056e-07,-3.30056e-07,0.000107939
1947,0.000105301,5.14048e-07,5.14048e-07,0.000106473,0.000104691,6.43611e-07,6.43611e-07,0.000106954
1948,0.000103547,-9.7362e-07,-9.7362e-07,0.000105819,0.000106123,-3.2815e-07,-3.2815e-07,0.000109907
1949,0.000105811,-1.79599e-06,-1.79599e-06,0.000103714,0.000106455,4.80012e-07,4.80012e-07,0.000104961
1950,0.000102566,-3.39417e-06,-3.39417e-06,0.00010759,0.000106383,9.76833e-07,9.76833e-07,0.000106444
1951,0.00010551,2.06616e-07,2.06616e-07,0.00010882,0.000103898,6.9859e-08,6.9859e-08,0.000107484
1952,0.000105109,8.15021e-08,8.15021e-08,0.00010997,0.000106185,-2.69124e-06,-2.69124e-06,0.000106701
1953,0.000107768,-5.02062e-08,-5.02062e-08,0.000111436,0.000107406,1.66105e-06,1.66105e-06,0.000103994
1954,0.000106056,6.15265e-07,6.15265e-07,0.000106105,0.000109265,-2.97648e-07,-2.97648e-07,0.000108566
1955,0.000103525,-4.71991e-07,-4.71991e-07,0.00010638,0.000106217,1.14567e-06,1.14567e-06,0.00010817
1956,0.000104697,-8.55658e-07,-8.55658e-07,0.000105826,0.00010713,-1.62618e-08,-1.62618e-08,0.000108341
1957,0.000105254,1.64043e-06,1.64043e-06,0.000106893,0.00010698,-9.43257e-08,-9.43257e-08,0.000107558
1958,0.000105471,8.26951e-08,8.26951e-08,0.00010835,0.000106058,1.81114e-06,1.81114e-06,0.000106156
1959,0.000108643,2.24832e-07,2.24832e-07,0.000106673,0.000105132,-3.70869e-07,-3.70869e-07,0.000106184
1960,0.000107154,-3.58799e-07,-3.58799e-07,0.000106137,0.000105112,-5.28803e-08,-5.28803e-08,0.000106461
1961,0.000106199,7.93874e-07,7.93874e-07,0.000105748,0.000106168,-2.26605e-07,-2.26605e-07,0.000105554
1962,0.000104848,-3.80556e-07,-3.80556e-07,0.000106341,0.000104519,1.04388e-08,1.04388e-08,0.000106748
1963,0.000106808,-1.49202e-07,-1.49202e-07,0.000107268,0.00010743,-1.64356e-07,-1.64356e-07,0.000107832
1964,0.000103326,-5.71821e-07,-5.71821e-07,0.000107282,0.000104542,1.777e-07,1.777e-07,0.000107778
1965,0.00010582,6.8366e-07,6.8366e-07,0.00010631,0.000104202,-2.77289e-07,-2.77289e-07,0.000106515
1966,0.00010612,6.11374e-07,6.11374e-07,0.00010511,0.000106702,-3.28944e-07,-3.28944e-07,0.000107746
1967,0.000106018,1.03705e-06,1.03705e-06,0.000108938,0.000106106,1.12893e-06,1.12893e-06,0.000107107
1968,0.000104939,-1.14128e-06,-1.14128e-06,0.000107045,0.000107067,1.26416e-06,1.26416e-06,0.000106426
1969,0.000105962,-6.9675e-07,-6.9675e-07,0.000106668,0.000108546,-3.32535e-07,-3.32535e-07,0.000106157
1970,0.000105438,1.38269e-06,1.38269e-06,0.00010831,0.000107454,1.49413e-06,1.49413e-06,0.000105451
1971,0.000104886,-6.01987e-07,-6.01987e-07,0.000105176,0.00010765,-1.22127e-06,-1.22127e-06,0.000105961
1972,0.000106021,-3.82491e-07,-3.82491e-07,0.000106999,0.000106392,-8.26101e-07,-8.26101e-07,0.000106352
1973,0.000105599,-1.05636e-06,-1.05636e-06,0.000104597,0.000108403,-1.99537e-07,-1.99537e-07,0.000105254
1974,0.000106663,-2.96876e-07,-2.96876e-07,0.000106422,0.000104659,-8.89068e-07,-8.89068e-07,0.000110241
1975,0.000105989,5.65265e-07,5.65265e-07,0.00010787,0.000107349,-1.04328e-06,-1.04328e-06,0.000105584
1976,0.00010684,8.42632e-07,8.42632e-07,0.000106556,0.000106223,-9.39917e-07,-9.39917e-07,0.0001069
1977,0.000106302,3.73952e-07,3.73952e-07,0.000108272,0.000103479,1.8115e-07,1.8115e-07,0.000105502
1978,0.0001038,4.63209e-07,4.63209e-07,0.000106488,0.00010632,-9.76451e-07,-9.76451e-07,0.000103292
